Doculect1	Doculect2	SharedCognateCount
a122bakundu	a151nkongho	40
a122bakundu	a15ambuu	44
a122bakundu	a15bmiengenwmanenguba	43
a122bakundu	a15cakossi	47
a122bakundu	a15celungcentralmanenguba	44
a122bakundu	a15cmkaa	46
a122bakundu	a24duala	50
a122bakundu	a43abasaa	36
a122bakundu	a622nugunu	21
a122bakundu	a62anukalonge	26
a122bakundu	a63mangisa	38
a122bakundu	a71eton	38
a122bakundu	a72aewondo	37
a122bakundu	a75afangbitam	37
a122bakundu	a75afangminvoul	36
a122bakundu	a803shiwa	31
a122bakundu	a832bekol	30
a122bakundu	a841badwe	26
a122bakundu	a84njem	28
a122bakundu	a85bbekwilmv	27
a122bakundu	a86cmpiemo	29
a122bakundu	a91kwakum	32
a122bakundu	b11ampongwe	27
a122bakundu	b11borungu	27
a122bakundu	b11cgalwa	26
a122bakundu	b11ddyumba	25
a122bakundu	b11fenenga	26
a122bakundu	b201ndasa	34
a122bakundu	b204ndambomoli	34
a122bakundu	b21seki	33
a122bakundu	b22akele	35
a122bakundu	b24wumbvu	34
a122bakundu	b251shake	34
a122bakundu	b25kota	37
a122bakundu	b301viya	39
a122bakundu	b302himba	29
a122bakundu	b304pinzi	29
a122bakundu	b305vove	38
a122bakundu	b31tsogo	39
a122bakundu	b32kande	29
a122bakundu	b42sangumi	33
a122bakundu	b43punu	30
a122bakundu	b44lumbu	28
a122bakundu	b501wanzimo	34
a122bakundu	b51dumala	32
a122bakundu	b52nzebi	34
a122bakundu	b53tsaangipoungi	32
a122bakundu	b601lempini	27
a122bakundu	b602kaninginord	31
a122bakundu	b602kaningisud	29
a122bakundu	b62mbaama	26
a122bakundu	b63ndumu	28
a122bakundu	b701atsitsege	24
a122bakundu	b71atekedj	26
a122bakundu	b71atekeos	26
a122bakundu	b865nzadi	34
a122bakundu	c104aka	39
a122bakundu	c141bonyala	33
a122bakundu	c21ngare	36
a122bakundu	c22akwa	38
a122bakundu	c24koyo	35
a122bakundu	c25abunji	38
a122bakundu	c25bolee	36
a122bakundu	c25condinga	36
a122bakundu	c25eeboyi	35
a122bakundu	c32bobangi	28
a122bakundu	c61mongo	29
a122bakundu	d32bira	29
a122bakundu	e46sonjo	25
a122bakundu	e51kikuyu	23
a122bakundu	e52embu	25
a122bakundu	e53imenti	24
a122bakundu	e53meru	22
a122bakundu	e53meruimenti	23
a122bakundu	e53merutig	25
a122bakundu	e53tigania	23
a122bakundu	e541chuka	24
a122bakundu	e54tharaka	23
a122bakundu	e55kamba	23
a122bakundu	e55kambakitu	25
a122bakundu	e621bmachame	24
a122bakundu	e621csiha	22
a122bakundu	e621dkibosho	23
a122bakundu	e622cvunjo	22
a122bakundu	e623akiseri	24
a122bakundu	e623mkuu	23
a122bakundu	e65gweno	23
a122bakundu	e701elwana	22
a122bakundu	e71aupperpokomo	27
a122bakundu	e72agiryama	25
a122bakundu	e73digo	24
a122bakundu	e74adawida	27
a122bakundu	f22nyamwezi	25
a122bakundu	f23sumbwa	29
a122bakundu	f24kimbu	24
a122bakundu	f25bungu	21
a122bakundu	f31nyiramba	27
a122bakundu	f32nyaturucha	28
a122bakundu	f32nyaturuwil	25
a122bakundu	f33langi	23
a122bakundu	g11gogo	21
a122bakundu	g12kagulu	19
a122bakundu	g23sambaa	21
a122bakundu	g24bondei	22
a122bakundu	g31zigua	22
a122bakundu	g32doe	22
a122bakundu	g32kwere	20
a122bakundu	g33zaramo	20
a122bakundu	g34nguungulu	24
a122bakundu	g36kami	17
a122bakundu	g37kutu	22
a122bakundu	g39saghala	28
a122bakundu	g401mwani	23
a122bakundu	g41bajuni	28
a122bakundu	g42aamu	27
a122bakundu	g42dunguja	22
a122bakundu	g42swahili	23
a122bakundu	g44angazija	21
a122bakundu	g44bndzwani	20
a122bakundu	g52ndamba	18
a122bakundu	g61sangu	16
a122bakundu	g62hehe	16
a122bakundu	g63bena	15
a122bakundu	g64pangwa	19
a122bakundu	g65kinga	17
a122bakundu	g66wanji	18
a122bakundu	h11beembe	31
a122bakundu	h16kikongo	30
a122bakundu	h31yaka	24
a122bakundu	jd62rundi	27
a122bakundu	jd64shubi	24
a122bakundu	jd65hangaza	23
a122bakundu	jd66kiha	25
a122bakundu	jd67kivinza	26
a122bakundu	je11runyoro	22
a122bakundu	je12rutooro	23
a122bakundu	je13runyankore	23
a122bakundu	je14rukiga	23
a122bakundu	je16lusoga	21
a122bakundu	je17gwere	20
a122bakundu	je21runyambo	24
a122bakundu	je22haya	22
a122bakundu	je23zinza	25
a122bakundu	je24kerebe	21
a122bakundu	je25jita	21
a122bakundu	je25kilegi	22
a122bakundu	je25mkwaya	22
a122bakundu	je31lumasaaba	22
a122bakundu	je32luyia	25
a122bakundu	je34samialugwe	25
a122bakundu	je401ngoreme	27
a122bakundu	je402ikizu	28
a122bakundu	je403suba	26
a122bakundu	je404shasi	26
a122bakundu	je41maragoli	25
a122bakundu	je42gusii	21
a122bakundu	je43kuria	25
a122bakundu	je43kuriamago	25
a122bakundu	je43kuriatari	25
a122bakundu	je45nata	24
a122bakundu	l11pende	27
a122bakundu	l31alubakasai	26
a122bakundu	m11pimbwe	27
a122bakundu	m12lungwa	24
a122bakundu	m13fipa	23
a122bakundu	m14rungu	24
a122bakundu	m15mambwe	23
a122bakundu	m21ndali	23
a122bakundu	m21wanda	22
a122bakundu	m22namwanga	22
a122bakundu	m23nyiha	20
a122bakundu	m24malila	20
a122bakundu	m25safwa	18
a122bakundu	m28lambya	24
a122bakundu	m31nyakyusa	21
a122bakundu	n11manda	17
a122bakundu	n12ngoni	17
a122bakundu	n13matengo	20
a122bakundu	n14mpoto	21
a122bakundu	n31chewa	24
a122bakundu	p11ndengeleko	24
a122bakundu	p12rufiji	24
a122bakundu	p13matumbi	21
a122bakundu	p14ngindo	21
a122bakundu	p15mbunga	19
a122bakundu	p21yao	22
a122bakundu	p22mwera	21
a122bakundu	p23simakonde	20
a122bakundu	p25mabia	19
a122bakundu	p31emakhua	23
a122bakundu	s11shona	24
a122bakundu	s21venda	21
a122bakundu	s41xhosa	20
a122bakundu	s42zulu	22
a122bakundu	s44ndebele	20
a122bakundu	s53tsonga	22
a122bakundu	tivtivoid	15
a141lefo	a151nkongho	53
a141lefo	a15ambuu	61
a141lefo	a15bmiengenwmanenguba	63
a141lefo	a15cakossi	62
a141lefo	a15celungcentralmanenguba	65
a141lefo	a15cmkaa	68
a141lefo	a24duala	50
a141lefo	a43abasaa	50
a141lefo	a622nugunu	23
a141lefo	a62anukalonge	22
a141lefo	a63mangisa	50
a141lefo	a71eton	51
a141lefo	a72aewondo	45
a141lefo	a75afangbitam	46
a141lefo	a75afangminvoul	46
a141lefo	a803shiwa	35
a141lefo	a832bekol	40
a141lefo	a841badwe	36
a141lefo	a84njem	40
a141lefo	a85bbekwilmv	34
a141lefo	a86cmpiemo	34
a141lefo	a91kwakum	34
a141lefo	b11ampongwe	25
a141lefo	b11borungu	24
a141lefo	b11cgalwa	24
a141lefo	b11ddyumba	24
a141lefo	b11fenenga	23
a141lefo	b201ndasa	27
a141lefo	b204ndambomoli	33
a141lefo	b21seki	38
a141lefo	b22akele	40
a141lefo	b24wumbvu	27
a141lefo	b251shake	32
a141lefo	b25kota	35
a141lefo	b301viya	28
a141lefo	b302himba	22
a141lefo	b304pinzi	21
a141lefo	b305vove	27
a141lefo	b31tsogo	27
a141lefo	b32kande	22
a141lefo	b42sangumi	29
a141lefo	b43punu	25
a141lefo	b44lumbu	24
a141lefo	b501wanzimo	27
a141lefo	b51dumala	25
a141lefo	b52nzebi	29
a141lefo	b53tsaangipoungi	27
a141lefo	b601lempini	23
a141lefo	b602kaninginord	27
a141lefo	b602kaningisud	24
a141lefo	b62mbaama	23
a141lefo	b63ndumu	25
a141lefo	b701atsitsege	21
a141lefo	b71atekedj	24
a141lefo	b71atekeos	22
a141lefo	b865nzadi	36
a141lefo	c104aka	33
a141lefo	c141bonyala	28
a141lefo	c21ngare	27
a141lefo	c22akwa	32
a141lefo	c24koyo	29
a141lefo	c25abunji	30
a141lefo	c25bolee	27
a141lefo	c25condinga	28
a141lefo	c25eeboyi	30
a141lefo	c32bobangi	26
a141lefo	c61mongo	25
a141lefo	d32bira	27
a141lefo	e46sonjo	23
a141lefo	e51kikuyu	19
a141lefo	e52embu	22
a141lefo	e53imenti	20
a141lefo	e53meru	18
a141lefo	e53meruimenti	20
a141lefo	e53merutig	20
a141lefo	e53tigania	19
a141lefo	e541chuka	21
a141lefo	e54tharaka	20
a141lefo	e55kamba	22
a141lefo	e55kambakitu	22
a141lefo	e621bmachame	20
a141lefo	e621csiha	18
a141lefo	e621dkibosho	19
a141lefo	e622cvunjo	18
a141lefo	e623akiseri	18
a141lefo	e623mkuu	19
a141lefo	e65gweno	18
a141lefo	e701elwana	24
a141lefo	e71aupperpokomo	25
a141lefo	e72agiryama	24
a141lefo	e73digo	24
a141lefo	e74adawida	25
a141lefo	f22nyamwezi	25
a141lefo	f23sumbwa	25
a141lefo	f24kimbu	23
a141lefo	f25bungu	22
a141lefo	f31nyiramba	26
a141lefo	f32nyaturucha	26
a141lefo	f32nyaturuwil	23
a141lefo	f33langi	20
a141lefo	g11gogo	19
a141lefo	g12kagulu	16
a141lefo	g23sambaa	20
a141lefo	g24bondei	20
a141lefo	g31zigua	21
a141lefo	g32doe	24
a141lefo	g32kwere	21
a141lefo	g33zaramo	21
a141lefo	g34nguungulu	19
a141lefo	g36kami	16
a141lefo	g37kutu	21
a141lefo	g39saghala	25
a141lefo	g401mwani	23
a141lefo	g41bajuni	29
a141lefo	g42aamu	28
a141lefo	g42dunguja	26
a141lefo	g42swahili	27
a141lefo	g44angazija	23
a141lefo	g44bndzwani	23
a141lefo	g52ndamba	17
a141lefo	g61sangu	14
a141lefo	g62hehe	15
a141lefo	g63bena	15
a141lefo	g64pangwa	17
a141lefo	g65kinga	14
a141lefo	g66wanji	17
a141lefo	h11beembe	29
a141lefo	h16kikongo	31
a141lefo	h31yaka	23
a141lefo	jd62rundi	20
a141lefo	jd64shubi	17
a141lefo	jd65hangaza	18
a141lefo	jd66kiha	19
a141lefo	jd67kivinza	21
a141lefo	je11runyoro	18
a141lefo	je12rutooro	21
a141lefo	je13runyankore	20
a141lefo	je14rukiga	20
a141lefo	je16lusoga	21
a141lefo	je17gwere	20
a141lefo	je21runyambo	24
a141lefo	je22haya	21
a141lefo	je23zinza	21
a141lefo	je24kerebe	20
a141lefo	je25jita	18
a141lefo	je25kilegi	20
a141lefo	je25mkwaya	21
a141lefo	je31lumasaaba	20
a141lefo	je32luyia	22
a141lefo	je34samialugwe	21
a141lefo	je401ngoreme	24
a141lefo	je402ikizu	23
a141lefo	je403suba	22
a141lefo	je404shasi	23
a141lefo	je41maragoli	21
a141lefo	je42gusii	17
a141lefo	je43kuria	23
a141lefo	je43kuriamago	20
a141lefo	je43kuriatari	22
a141lefo	je45nata	20
a141lefo	l11pende	24
a141lefo	l31alubakasai	24
a141lefo	m11pimbwe	24
a141lefo	m12lungwa	21
a141lefo	m13fipa	22
a141lefo	m14rungu	22
a141lefo	m15mambwe	22
a141lefo	m21ndali	26
a141lefo	m21wanda	23
a141lefo	m22namwanga	23
a141lefo	m23nyiha	23
a141lefo	m24malila	23
a141lefo	m25safwa	21
a141lefo	m28lambya	25
a141lefo	m31nyakyusa	21
a141lefo	n11manda	18
a141lefo	n12ngoni	15
a141lefo	n13matengo	20
a141lefo	n14mpoto	20
a141lefo	n31chewa	23
a141lefo	p11ndengeleko	22
a141lefo	p12rufiji	22
a141lefo	p13matumbi	19
a141lefo	p14ngindo	19
a141lefo	p15mbunga	19
a141lefo	p21yao	22
a141lefo	p22mwera	21
a141lefo	p23simakonde	22
a141lefo	p25mabia	18
a141lefo	p31emakhua	20
a141lefo	s11shona	21
a141lefo	s21venda	23
a141lefo	s41xhosa	19
a141lefo	s42zulu	20
a141lefo	s44ndebele	19
a141lefo	s53tsonga	22
a141lefo	tivtivoid	15
a151nkongho	a15ambuu	54
a151nkongho	a15bmiengenwmanenguba	55
a151nkongho	a15cakossi	53
a151nkongho	a15celungcentralmanenguba	51
a151nkongho	a15cmkaa	54
a151nkongho	a24duala	37
a151nkongho	a43abasaa	32
a151nkongho	a622nugunu	17
a151nkongho	a62anukalonge	17
a151nkongho	a63mangisa	38
a151nkongho	a71eton	36
a151nkongho	a72aewondo	29
a151nkongho	a75afangbitam	30
a151nkongho	a75afangminvoul	31
a151nkongho	a803shiwa	28
a151nkongho	a832bekol	25
a151nkongho	a841badwe	24
a151nkongho	a84njem	26
a151nkongho	a85bbekwilmv	24
a151nkongho	a86cmpiemo	24
a151nkongho	a91kwakum	25
a151nkongho	b11ampongwe	17
a151nkongho	b11borungu	16
a151nkongho	b11cgalwa	18
a151nkongho	b11ddyumba	18
a151nkongho	b11fenenga	18
a151nkongho	b201ndasa	19
a151nkongho	b204ndambomoli	24
a151nkongho	b21seki	27
a151nkongho	b22akele	29
a151nkongho	b24wumbvu	19
a151nkongho	b251shake	24
a151nkongho	b25kota	23
a151nkongho	b301viya	22
a151nkongho	b302himba	15
a151nkongho	b304pinzi	14
a151nkongho	b305vove	22
a151nkongho	b31tsogo	22
a151nkongho	b32kande	14
a151nkongho	b42sangumi	24
a151nkongho	b43punu	23
a151nkongho	b44lumbu	19
a151nkongho	b501wanzimo	20
a151nkongho	b51dumala	21
a151nkongho	b52nzebi	19
a151nkongho	b53tsaangipoungi	19
a151nkongho	b601lempini	18
a151nkongho	b602kaninginord	19
a151nkongho	b602kaningisud	21
a151nkongho	b62mbaama	18
a151nkongho	b63ndumu	21
a151nkongho	b701atsitsege	17
a151nkongho	b71atekedj	20
a151nkongho	b71atekeos	18
a151nkongho	b865nzadi	24
a151nkongho	c104aka	31
a151nkongho	c141bonyala	28
a151nkongho	c21ngare	26
a151nkongho	c22akwa	28
a151nkongho	c24koyo	27
a151nkongho	c25abunji	28
a151nkongho	c25bolee	28
a151nkongho	c25condinga	28
a151nkongho	c25eeboyi	26
a151nkongho	c32bobangi	20
a151nkongho	c61mongo	19
a151nkongho	d32bira	21
a151nkongho	e46sonjo	14
a151nkongho	e51kikuyu	12
a151nkongho	e52embu	14
a151nkongho	e53imenti	11
a151nkongho	e53meru	11
a151nkongho	e53meruimenti	12
a151nkongho	e53merutig	12
a151nkongho	e53tigania	11
a151nkongho	e541chuka	11
a151nkongho	e54tharaka	13
a151nkongho	e55kamba	12
a151nkongho	e55kambakitu	13
a151nkongho	e621bmachame	14
a151nkongho	e621csiha	12
a151nkongho	e621dkibosho	12
a151nkongho	e622cvunjo	12
a151nkongho	e623akiseri	13
a151nkongho	e623mkuu	13
a151nkongho	e65gweno	13
a151nkongho	e701elwana	16
a151nkongho	e71aupperpokomo	16
a151nkongho	e72agiryama	18
a151nkongho	e73digo	17
a151nkongho	e74adawida	18
a151nkongho	f22nyamwezi	16
a151nkongho	f23sumbwa	18
a151nkongho	f24kimbu	18
a151nkongho	f25bungu	13
a151nkongho	f31nyiramba	19
a151nkongho	f32nyaturucha	17
a151nkongho	f32nyaturuwil	16
a151nkongho	f33langi	14
a151nkongho	g11gogo	13
a151nkongho	g12kagulu	14
a151nkongho	g23sambaa	13
a151nkongho	g24bondei	13
a151nkongho	g31zigua	15
a151nkongho	g32doe	16
a151nkongho	g32kwere	15
a151nkongho	g33zaramo	14
a151nkongho	g34nguungulu	15
a151nkongho	g36kami	12
a151nkongho	g37kutu	14
a151nkongho	g39saghala	18
a151nkongho	g401mwani	17
a151nkongho	g41bajuni	19
a151nkongho	g42aamu	19
a151nkongho	g42dunguja	17
a151nkongho	g42swahili	17
a151nkongho	g44angazija	15
a151nkongho	g44bndzwani	16
a151nkongho	g52ndamba	11
a151nkongho	g61sangu	10
a151nkongho	g62hehe	9
a151nkongho	g63bena	9
a151nkongho	g64pangwa	12
a151nkongho	g65kinga	11
a151nkongho	g66wanji	14
a151nkongho	h11beembe	19
a151nkongho	h16kikongo	22
a151nkongho	h31yaka	14
