Doculect1	Doculect2	SharedCognateCount
A11_Londo	G52_Ndamba	13
A11_Londo	G61_Sangu	12
A11_Londo	G62_Hehe	8
A11_Londo	G63_Bena	9
A11_Londo	G64_Pangwa	16
A11_Londo	G65_Kinga	9
A11_Londo	G66_Wanji	13
A11_Londo	H11_Beembe	21
A11_Londo	H16_Kikongo	22
A11_Londo	H31_Yaka	20
A11_Londo	JD62_Rundi	11
A11_Londo	JD64_Shubi	10
A11_Londo	JD65_Hangaza	12
A11_Londo	JD66_Kiha	11
A11_Londo	JD67_Kivinza	12
A11_Londo	JE11_Runyoro	13
A11_Londo	JE12_Rutooro	13
A11_Londo	JE13_Runyankore	14
A11_Londo	JE14_Rukiga	16
A11_Londo	JE16_Lusoga	11
A11_Londo	JE17_Gwere	8
A11_Londo	JE21_Runyambo	17
A11_Londo	JE22_Haya	14
A11_Londo	JE23_Zinza	14
A11_Londo	JE24_Kerebe	8
A11_Londo	JE25_Jita	16
A11_Londo	JE25_Kilegi	15
A11_Londo	JE25_Mkwaya	15
A11_Londo	JE31_Lumasaaba	10
A11_Londo	JE32_Luyia	12
A11_Londo	JE34_Samialugwe	11
A11_Londo	JE401_Ngoreme	19
A11_Londo	JE402_Ikizu	17
A11_Londo	JE403_Suba	15
A11_Londo	JE404_Shasi	15
A11_Londo	JE41_Maragoli	13
A11_Londo	JE42_Gusii	17
A11_Londo	JE43_Kuria	16
A11_Londo	JE43_Kuria_Mago	15
A11_Londo	JE43_Kuria_Tari	13
A11_Londo	JE45_Nata	13
A11_Londo	L11_Pende	23
A11_Londo	L31a_Luba-Kasai	17
A11_Londo	M11_Pimbwe	15
A11_Londo	M12_Lungwa	12
A11_Londo	M13_Fipa	14
A11_Londo	M14_Rungu	14
A11_Londo	M15_Mambwe	13
A11_Londo	M21_Ndali	15
A11_Londo	M21_Wanda	14
A11_Londo	M22_Namwanga	12
A11_Londo	M23_Nyiha	12
A11_Londo	M24_Malila	10
A11_Londo	M25_Safwa	12
A11_Londo	M28_Lambya	16
A11_Londo	M31_Nyakyusa	13
A11_Londo	N11_Manda	13
A11_Londo	N12_Ngoni	10
A11_Londo	N13_Matengo	10
A11_Londo	N14_Mpoto	11
A11_Londo	N31_Chewa	21
A11_Londo	P11_Ndengeleko	13
A11_Londo	P12_Rufiji	15
A11_Londo	P13_Matumbi	14
A11_Londo	P14_Ngindo	11
A11_Londo	P15_Mbunga	13
A11_Londo	P21_Yao	13
A11_Londo	P22_Mwera	12
A11_Londo	P23_Simakonde	10
A11_Londo	P25_Mabia	8
A11_Londo	P31_Emakhua	12
A11_Londo	S11_Shona	19
A11_Londo	S21_Venda	15
A11_Londo	S41_Xhosa	14
A11_Londo	S42_Zulu	18
A11_Londo	S44_Ndebele	15
A11_Londo	S53_Tsonga	14
A121_Mbonge	A122_Bakundu	75
A121_Mbonge	A141_Lefo	44
A121_Mbonge	A151_Nkongho	22
A121_Mbonge	A15A_Mbuu	30
A121_Mbonge	A15B_Mienge_NW_Manenguba	27
A121_Mbonge	A15C_Akossi	33
A121_Mbonge	A15C_Elung_Central_Manenguba	33
A121_Mbonge	A15C_Mkaa	38
A121_Mbonge	A24_Duala	46
A121_Mbonge	A43a_Basaa	22
A121_Mbonge	A622_Nugunu	15
A121_Mbonge	A62A_Nukalonge	16
A121_Mbonge	A63_Mangisa	24
A121_Mbonge	A71_Eton	27
A121_Mbonge	A72a_Ewondo	25
A121_Mbonge	A75a_Fang_Bitam	25
A121_Mbonge	A75a_Fang_Minvoul	28
A121_Mbonge	A803_Shiwa	17
A121_Mbonge	A832_Bekol	19
A121_Mbonge	A841_Badwe	23
A121_Mbonge	A84_Njem	24
A121_Mbonge	A85b_Bekwil_Mv	19
A121_Mbonge	A86c_Mpiemo	23
A121_Mbonge	A91_Kwakum	23
A121_Mbonge	B11F_Enenga	21
A121_Mbonge	B11a_Mpongwe	18
A121_Mbonge	B11b_Orungu	23
A121_Mbonge	B11c_Galwa	19
A121_Mbonge	B11d_Dyumba	18
A121_Mbonge	B201_Ndasa	24
A121_Mbonge	B204_Ndambomo_Li	26
A121_Mbonge	B21_Seki	25
A121_Mbonge	B22a_Kele	22
A121_Mbonge	B24_Wumbvu	25
A121_Mbonge	B251_Shake	27
A121_Mbonge	B25_Kota	22
A121_Mbonge	B301_Viya	29
A121_Mbonge	B302_Himba	24
A121_Mbonge	B304_Pinzi	22
A121_Mbonge	B305_Vove	26
A121_Mbonge	B31_Tsogo	31
A121_Mbonge	B32_Kande	22
A121_Mbonge	B42_Sangu_Mi	24
A121_Mbonge	B43_Punu	24
A121_Mbonge	B44_Lumbu	21
A121_Mbonge	B501_Wanzi_Mo	24
A121_Mbonge	B51_Duma_La	22
A121_Mbonge	B52_Nzebi	25
A121_Mbonge	B53_Tsaangi_Poungi	21
A121_Mbonge	B601_Lempini	16
A121_Mbonge	B602_Kaningi_Nord	17
A121_Mbonge	B602_Kaningi_Sud	16
A121_Mbonge	B62_Mbaama	15
A121_Mbonge	B63_Ndumu	17
A121_Mbonge	B701_Atsitsege	14
A121_Mbonge	B71a_Teke_Dj	12
A121_Mbonge	B71a_Teke_Os	12
A121_Mbonge	B865_Nzadi	20
A121_Mbonge	C104_Aka	23
A121_Mbonge	C141_Bonyala	19
A121_Mbonge	C21_Ngare	20
A121_Mbonge	C22_Akwa	23
A121_Mbonge	C24_Koyo	20
A121_Mbonge	C25A_Bunji	22
A121_Mbonge	C25B_Olee	21
A121_Mbonge	C25C_Ondinga	20
A121_Mbonge	C25E_Eboyi	21
A121_Mbonge	C32_Bobangi	19
A121_Mbonge	C61_Mongo	22
A121_Mbonge	D32_Bira	21
A121_Mbonge	E46_Sonjo	20
A121_Mbonge	E51_Kikuyu	19
A121_Mbonge	E52_Embu	19
A121_Mbonge	E53_Imenti	18
A121_Mbonge	E53_Meru	13
A121_Mbonge	E53_Meruimenti	17
A121_Mbonge	E53_Merutig	15
A121_Mbonge	E53_Tigania	16
A121_Mbonge	E541_Chuka	18
A121_Mbonge	E54_Tharaka	16
A121_Mbonge	E55_Kamba	14
A121_Mbonge	E55_Kamba_Kitu	15
A121_Mbonge	E621B_Machame	14
A121_Mbonge	E621C_Siha	14
A121_Mbonge	E621D_Kibosho	14
A121_Mbonge	E622C_Vunjo	18
A121_Mbonge	E623A_Kiseri	17
A121_Mbonge	E623_Mkuu	16
A121_Mbonge	E65_Gweno	16
A121_Mbonge	E701_Elwana	15
A121_Mbonge	E71A_Upper_Pokomo	17
A121_Mbonge	E72a_Giryama	17
A121_Mbonge	E73_Digo	16
A121_Mbonge	E74a_Dawida	14
A121_Mbonge	F22_Nyamwezi	17
A121_Mbonge	F23_Sumbwa	19
A121_Mbonge	F24_Kimbu	17
A121_Mbonge	F25_Bungu	10
A121_Mbonge	F31_Nyiramba	20
A121_Mbonge	F32_Nyaturucha	18
A121_Mbonge	F32_Nyaturuwil	14
A121_Mbonge	F33_Langi	17
A121_Mbonge	G11_Gogo	14
A121_Mbonge	G12_Kagulu	15
A121_Mbonge	G23_Sambaa	13
A121_Mbonge	G24_Bondei	13
A121_Mbonge	G31_Zigua	16
A121_Mbonge	G32_Doe	12
A121_Mbonge	G32_Kwere	11
A121_Mbonge	G33_Zaramo	11
A121_Mbonge	G34_Nguungulu	16
A121_Mbonge	G36_Kami	10
A121_Mbonge	G37_Kutu	13
A121_Mbonge	G39_Saghala	20
A121_Mbonge	G401_Mwani	17
A121_Mbonge	G41_Bajuni	14
A121_Mbonge	G42_Swahili	14
A121_Mbonge	G42a_Amu	18
A121_Mbonge	G42d_Unguja	12
A121_Mbonge	G44a_Ngazija	20
A121_Mbonge	G44b_Ndzwani	16
A121_Mbonge	G52_Ndamba	11
A121_Mbonge	G61_Sangu	11
A121_Mbonge	G62_Hehe	9
A121_Mbonge	G63_Bena	9
A121_Mbonge	G64_Pangwa	14
A121_Mbonge	G65_Kinga	9
A121_Mbonge	G66_Wanji	14
A121_Mbonge	H11_Beembe	22
A121_Mbonge	H16_Kikongo	20
A121_Mbonge	H31_Yaka	19
A121_Mbonge	JD62_Rundi	13
A121_Mbonge	JD64_Shubi	11
A121_Mbonge	JD65_Hangaza	14
A121_Mbonge	JD66_Kiha	12
A121_Mbonge	JD67_Kivinza	14
A121_Mbonge	JE11_Runyoro	13
A121_Mbonge	JE12_Rutooro	14
A121_Mbonge	JE13_Runyankore	15
A121_Mbonge	JE14_Rukiga	16
A121_Mbonge	JE16_Lusoga	14
A121_Mbonge	JE17_Gwere	11
A121_Mbonge	JE21_Runyambo	17
A121_Mbonge	JE22_Haya	16
A121_Mbonge	JE23_Zinza	14
A121_Mbonge	JE24_Kerebe	8
A121_Mbonge	JE25_Jita	13
A121_Mbonge	JE25_Kilegi	12
A121_Mbonge	JE25_Mkwaya	11
A121_Mbonge	JE31_Lumasaaba	14
A121_Mbonge	JE32_Luyia	13
A121_Mbonge	JE34_Samialugwe	13
A121_Mbonge	JE401_Ngoreme	15
A121_Mbonge	JE402_Ikizu	16
A121_Mbonge	JE403_Suba	12
A121_Mbonge	JE404_Shasi	13
A121_Mbonge	JE41_Maragoli	13
A121_Mbonge	JE42_Gusii	12
A121_Mbonge	JE43_Kuria	15
A121_Mbonge	JE43_Kuria_Mago	15
A121_Mbonge	JE43_Kuria_Tari	11
A121_Mbonge	JE45_Nata	11
A121_Mbonge	L11_Pende	20
A121_Mbonge	L31a_Luba-Kasai	13
A121_Mbonge	M11_Pimbwe	13
A121_Mbonge	M12_Lungwa	11
A121_Mbonge	M13_Fipa	12
A121_Mbonge	M14_Rungu	16
A121_Mbonge	M15_Mambwe	14
A121_Mbonge	M21_Ndali	16
A121_Mbonge	M21_Wanda	14
A121_Mbonge	M22_Namwanga	12
A121_Mbonge	M23_Nyiha	13
A121_Mbonge	M24_Malila	12
A121_Mbonge	M25_Safwa	13
A121_Mbonge	M28_Lambya	18
A121_Mbonge	M31_Nyakyusa	12
A121_Mbonge	N11_Manda	12
A121_Mbonge	N12_Ngoni	11
A121_Mbonge	N13_Matengo	9
A121_Mbonge	N14_Mpoto	10
A121_Mbonge	N31_Chewa	23
A121_Mbonge	P11_Ndengeleko	14
A121_Mbonge	P12_Rufiji	16
A121_Mbonge	P13_Matumbi	13
A121_Mbonge	P14_Ngindo	11
A121_Mbonge	P15_Mbunga	12
A121_Mbonge	P21_Yao	12
A121_Mbonge	P22_Mwera	13
A121_Mbonge	P23_Simakonde	12
A121_Mbonge	P25_Mabia	10
A121_Mbonge	P31_Emakhua	13
A121_Mbonge	S11_Shona	19
A121_Mbonge	S21_Venda	16
A121_Mbonge	S41_Xhosa	14
A121_Mbonge	S42_Zulu	16
A121_Mbonge	S44_Ndebele	15
A121_Mbonge	S53_Tsonga	11
A122_Bakundu	A141_Lefo	40
A122_Bakundu	A151_Nkongho	24
A122_Bakundu	A15A_Mbuu	34
A122_Bakundu	A15B_Mienge_NW_Manenguba	26
A122_Bakundu	A15C_Akossi	38
A122_Bakundu	A15C_Elung_Central_Manenguba	33
A122_Bakundu	A15C_Mkaa	40
A122_Bakundu	A24_Duala	40
A122_Bakundu	A43a_Basaa	21
A122_Bakundu	A622_Nugunu	15
A122_Bakundu	A62A_Nukalonge	15
A122_Bakundu	A63_Mangisa	24
A122_Bakundu	A71_Eton	28
A122_Bakundu	A72a_Ewondo	23
A122_Bakundu	A75a_Fang_Bitam	24
A122_Bakundu	A75a_Fang_Minvoul	28
A122_Bakundu	A803_Shiwa	19
A122_Bakundu	A832_Bekol	19
A122_Bakundu	A841_Badwe	22
A122_Bakundu	A84_Njem	23
A122_Bakundu	A85b_Bekwil_Mv	22
A122_Bakundu	A86c_Mpiemo	26
A122_Bakundu	A91_Kwakum	23
A122_Bakundu	B11F_Enenga	21
A122_Bakundu	B11a_Mpongwe	18
A122_Bakundu	B11b_Orungu	21
A122_Bakundu	B11c_Galwa	18
A122_Bakundu	B11d_Dyumba	18
A122_Bakundu	B201_Ndasa	25
A122_Bakundu	B204_Ndambomo_Li	26
A122_Bakundu	B21_Seki	26
A122_Bakundu	B22a_Kele	21
A122_Bakundu	B24_Wumbvu	26
A122_Bakundu	B251_Shake	25
A122_Bakundu	B25_Kota	24
A122_Bakundu	B301_Viya	32
A122_Bakundu	B302_Himba	22
A122_Bakundu	B304_Pinzi	21
A122_Bakundu	B305_Vove	28
A122_Bakundu	B31_Tsogo	33
A122_Bakundu	B32_Kande	20
A122_Bakundu	B42_Sangu_Mi	24
A122_Bakundu	B43_Punu	22
A122_Bakundu	B44_Lumbu	20
A122_Bakundu	B501_Wanzi_Mo	26
A122_Bakundu	B51_Duma_La	24
A122_Bakundu	B52_Nzebi	25
A122_Bakundu	B53_Tsaangi_Poungi	22
A122_Bakundu	B601_Lempini	20
A122_Bakundu	B602_Kaningi_Nord	20
A122_Bakundu	B602_Kaningi_Sud	22
A122_Bakundu	B62_Mbaama	19
A122_Bakundu	B63_Ndumu	21
A122_Bakundu	B701_Atsitsege	18
A122_Bakundu	B71a_Teke_Dj	15
A122_Bakundu	B71a_Teke_Os	16
A122_Bakundu	B865_Nzadi	24
A122_Bakundu	C104_Aka	26
A122_Bakundu	C141_Bonyala	22
A122_Bakundu	C21_Ngare	25
A122_Bakundu	C22_Akwa	26
A122_Bakundu	C24_Koyo	24
A122_Bakundu	C25A_Bunji	26
A122_Bakundu	C25B_Olee	24
A122_Bakundu	C25C_Ondinga	24
A122_Bakundu	C25E_Eboyi	25
A122_Bakundu	C32_Bobangi	19
A122_Bakundu	C61_Mongo	22
A122_Bakundu	D32_Bira	24
A122_Bakundu	E46_Sonjo	22
A122_Bakundu	E51_Kikuyu	20
A122_Bakundu	E52_Embu	19
A122_Bakundu	E53_Imenti	18
A122_Bakundu	E53_Meru	15
A122_Bakundu	E53_Meruimenti	16
A122_Bakundu	E53_Merutig	15
A122_Bakundu	E53_Tigania	16
A122_Bakundu	E541_Chuka	17
A122_Bakundu	E54_Tharaka	15
A122_Bakundu	E55_Kamba	13
A122_Bakundu	E55_Kamba_Kitu	15
A122_Bakundu	E621B_Machame	14
A122_Bakundu	E621C_Siha	15
A122_Bakundu	E621D_Kibosho	13
A122_Bakundu	E622C_Vunjo	17
A122_Bakundu	E623A_Kiseri	18
A122_Bakundu	E623_Mkuu	17
A122_Bakundu	E65_Gweno	17
A122_Bakundu	E701_Elwana	16
A122_Bakundu	E71A_Upper_Pokomo	19
A122_Bakundu	E72a_Giryama	19
A122_Bakundu	E73_Digo	18
A122_Bakundu	E74a_Dawida	16
A122_Bakundu	F22_Nyamwezi	19
A122_Bakundu	F23_Sumbwa	21
A122_Bakundu	F24_Kimbu	19
A122_Bakundu	F25_Bungu	10
A122_Bakundu	F31_Nyiramba	20
A122_Bakundu	F32_Nyaturucha	19
A122_Bakundu	F32_Nyaturuwil	16
A122_Bakundu	F33_Langi	20
A122_Bakundu	G11_Gogo	15
A122_Bakundu	G12_Kagulu	17
A122_Bakundu	G23_Sambaa	13
A122_Bakundu	G24_Bondei	13
A122_Bakundu	G31_Zigua	16
A122_Bakundu	G32_Doe	14
A122_Bakundu	G32_Kwere	13
A122_Bakundu	G33_Zaramo	13
A122_Bakundu	G34_Nguungulu	18
A122_Bakundu	G36_Kami	12
A122_Bakundu	G37_Kutu	13
A122_Bakundu	G39_Saghala	22
A122_Bakundu	G401_Mwani	18
A122_Bakundu	G41_Bajuni	15
A122_Bakundu	G42_Swahili	16
A122_Bakundu	G42a_Amu	18
A122_Bakundu	G42d_Unguja	14
A122_Bakundu	G44a_Ngazija	19
A122_Bakundu	G44b_Ndzwani	18
A122_Bakundu	G52_Ndamba	14
A122_Bakundu	G61_Sangu	10
A122_Bakundu	G62_Hehe	11
A122_Bakundu	G63_Bena	9
A122_Bakundu	G64_Pangwa	15
A122_Bakundu	G65_Kinga	9
A122_Bakundu	G66_Wanji	14
A122_Bakundu	H11_Beembe	20
A122_Bakundu	H16_Kikongo	20
A122_Bakundu	H31_Yaka	18
A122_Bakundu	JD62_Rundi	15
A122_Bakundu	JD64_Shubi	13
A122_Bakundu	JD65_Hangaza	14
A122_Bakundu	JD66_Kiha	14
A122_Bakundu	JD67_Kivinza	15
A122_Bakundu	JE11_Runyoro	16
A122_Bakundu	JE12_Rutooro	16
A122_Bakundu	JE13_Runyankore	16
A122_Bakundu	JE14_Rukiga	17
A122_Bakundu	JE16_Lusoga	18
A122_Bakundu	JE17_Gwere	12
A122_Bakundu	JE21_Runyambo	20
A122_Bakundu	JE22_Haya	20
A122_Bakundu	JE23_Zinza	15
A122_Bakundu	JE24_Kerebe	10
A122_Bakundu	JE25_Jita	16
A122_Bakundu	JE25_Kilegi	14
A122_Bakundu	JE25_Mkwaya	14
A122_Bakundu	JE31_Lumasaaba	15
A122_Bakundu	JE32_Luyia	15
A122_Bakundu	JE34_Samialugwe	14
A122_Bakundu	JE401_Ngoreme	17
A122_Bakundu	JE402_Ikizu	17
A122_Bakundu	JE403_Suba	14
A122_Bakundu	JE404_Shasi	14
A122_Bakundu	JE41_Maragoli	13
A122_Bakundu	JE42_Gusii	14
A122_Bakundu	JE43_Kuria	16
A122_Bakundu	JE43_Kuria_Mago	17
A122_Bakundu	JE43_Kuria_Tari	13
A122_Bakundu	JE45_Nata	12
A122_Bakundu	L11_Pende	20
A122_Bakundu	L31a_Luba-Kasai	12
A122_Bakundu	M11_Pimbwe	15
A122_Bakundu	M12_Lungwa	13
A122_Bakundu	M13_Fipa	14
A122_Bakundu	M14_Rungu	15
A122_Bakundu	M15_Mambwe	15
A122_Bakundu	M21_Ndali	15
A122_Bakundu	M21_Wanda	15
A122_Bakundu	M22_Namwanga	13
A122_Bakundu	M23_Nyiha	12
A122_Bakundu	M24_Malila	12
A122_Bakundu	M25_Safwa	13
A122_Bakundu	M28_Lambya	18
A122_Bakundu	M31_Nyakyusa	14
A122_Bakundu	N11_Manda	13
A122_Bakundu	N12_Ngoni	12
A122_Bakundu	N13_Matengo	10
A122_Bakundu	N14_Mpoto	9
A122_Bakundu	N31_Chewa	22
A122_Bakundu	P11_Ndengeleko	17
A122_Bakundu	P12_Rufiji	18
A122_Bakundu	P13_Matumbi	15
A122_Bakundu	P14_Ngindo	14
A122_Bakundu	P15_Mbunga	15
A122_Bakundu	P21_Yao	13
A122_Bakundu	P22_Mwera	14
A122_Bakundu	P23_Simakonde	12
A122_Bakundu	P25_Mabia	11
A122_Bakundu	P31_Emakhua	14
A122_Bakundu	S11_Shona	20
A122_Bakundu	S21_Venda	17
A122_Bakundu	S41_Xhosa	14
A122_Bakundu	S42_Zulu	16
A122_Bakundu	S44_Ndebele	15
A122_Bakundu	S53_Tsonga	14
A141_Lefo	A151_Nkongho	35
A141_Lefo	A15A_Mbuu	48
A141_Lefo	A15B_Mienge_NW_Manenguba	45
A141_Lefo	A15C_Akossi	51
A141_Lefo	A15C_Elung_Central_Manenguba	58
A141_Lefo	A15C_Mkaa	56
A141_Lefo	A24_Duala	43
A141_Lefo	A43a_Basaa	22
A141_Lefo	A622_Nugunu	14
A141_Lefo	A62A_Nukalonge	11
A141_Lefo	A63_Mangisa	29
A141_Lefo	A71_Eton	31
A141_Lefo	A72a_Ewondo	28
A141_Lefo	A75a_Fang_Bitam	32
A141_Lefo	A75a_Fang_Minvoul	31
A141_Lefo	A803_Shiwa	20
A141_Lefo	A832_Bekol	24
A141_Lefo	A841_Badwe	23
A141_Lefo	A84_Njem	26
A141_Lefo	A85b_Bekwil_Mv	23
A141_Lefo	A86c_Mpiemo	23
A141_Lefo	A91_Kwakum	22
A141_Lefo	B11F_Enenga	15
A141_Lefo	B11a_Mpongwe	14
A141_Lefo	B11b_Orungu	16
A141_Lefo	B11c_Galwa	15
A141_Lefo	B11d_Dyumba	14
A141_Lefo	B201_Ndasa	20
A141_Lefo	B204_Ndambomo_Li	22
A141_Lefo	B21_Seki	27
A141_Lefo	B22a_Kele	24
A141_Lefo	B24_Wumbvu	21
A141_Lefo	B251_Shake	22
A141_Lefo	B25_Kota	21
A141_Lefo	B301_Viya	19
A141_Lefo	B302_Himba	15
A141_Lefo	B304_Pinzi	17
A141_Lefo	B305_Vove	15
A141_Lefo	B31_Tsogo	20
A141_Lefo	B32_Kande	16
A141_Lefo	B42_Sangu_Mi	16
A141_Lefo	B43_Punu	13
A141_Lefo	B44_Lumbu	13
A141_Lefo	B501_Wanzi_Mo	18
A141_Lefo	B51_Duma_La	16
A141_Lefo	B52_Nzebi	18
A141_Lefo	B53_Tsaangi_Poungi	18
A141_Lefo	B601_Lempini	13
A141_Lefo	B602_Kaningi_Nord	14
A141_Lefo	B602_Kaningi_Sud	14
A141_Lefo	B62_Mbaama	14
A141_Lefo	B63_Ndumu	14
A141_Lefo	B701_Atsitsege	15
A141_Lefo	B71a_Teke_Dj	12
A141_Lefo	B71a_Teke_Os	12
A141_Lefo	B865_Nzadi	22
A141_Lefo	C104_Aka	20
A141_Lefo	C141_Bonyala	18
A141_Lefo	C21_Ngare	22
A141_Lefo	C22_Akwa	21
A141_Lefo	C24_Koyo	21
A141_Lefo	C25A_Bunji	22
A141_Lefo	C25B_Olee	22
A141_Lefo	C25C_Ondinga	23
A141_Lefo	C25E_Eboyi	21
A141_Lefo	C32_Bobangi	17
A141_Lefo	C61_Mongo	19
A141_Lefo	D32_Bira	19
A141_Lefo	E46_Sonjo	15
A141_Lefo	E51_Kikuyu	13
A141_Lefo	E52_Embu	14
A141_Lefo	E53_Imenti	11
A141_Lefo	E53_Meru	9
A141_Lefo	E53_Meruimenti	10
A141_Lefo	E53_Merutig	11
A141_Lefo	E53_Tigania	12
A141_Lefo	E541_Chuka	13
A141_Lefo	E54_Tharaka	11
A141_Lefo	E55_Kamba	12
A141_Lefo	E55_Kamba_Kitu	12
A141_Lefo	E621B_Machame	11
A141_Lefo	E621C_Siha	8
A141_Lefo	E621D_Kibosho	10
A141_Lefo	E622C_Vunjo	11
A141_Lefo	E623A_Kiseri	12
A141_Lefo	E623_Mkuu	14
A141_Lefo	E65_Gweno	11
A141_Lefo	E701_Elwana	15
A141_Lefo	E71A_Upper_Pokomo	16
A141_Lefo	E72a_Giryama	15
A141_Lefo	E73_Digo	14
A141_Lefo	E74a_Dawida	11
A141_Lefo	F22_Nyamwezi	17
A141_Lefo	F23_Sumbwa	14
A141_Lefo	F24_Kimbu	12
A141_Lefo	F25_Bungu	9
A141_Lefo	F31_Nyiramba	16
A141_Lefo	F32_Nyaturucha	14
A141_Lefo	F32_Nyaturuwil	11
A141_Lefo	F33_Langi	11
A141_Lefo	G11_Gogo	13
A141_Lefo	G12_Kagulu	11
A141_Lefo	G23_Sambaa	10
A141_Lefo	G24_Bondei	11
A141_Lefo	G31_Zigua	16
A141_Lefo	G32_Doe	13
A141_Lefo	G32_Kwere	10
A141_Lefo	G33_Zaramo	10
A141_Lefo	G34_Nguungulu	16
A141_Lefo	G36_Kami	7
A141_Lefo	G37_Kutu	8
A141_Lefo	G39_Saghala	17
A141_Lefo	G401_Mwani	14
A141_Lefo	G41_Bajuni	18
A141_Lefo	G42_Swahili	14
A141_Lefo	G42a_Amu	17
A141_Lefo	G42d_Unguja	13
A141_Lefo	G44a_Ngazija	17
A141_Lefo	G44b_Ndzwani	14
A141_Lefo	G52_Ndamba	9
A141_Lefo	G61_Sangu	10
A141_Lefo	G62_Hehe	10
