Doculect1	Doculect2	SharedCognateCount
a11londo	je25kilegi	14
a11londo	je25mkwaya	14
a11londo	je31lumasaaba	9
a11londo	je32luyia	14
a11londo	je34samialugwe	11
a11londo	je401ngoreme	18
a11londo	je402ikizu	16
a11londo	je403suba	14
a11londo	je404shasi	14
a11londo	je41maragoli	13
a11londo	je42gusii	17
a11londo	je43kuria	15
a11londo	je43kuriamago	14
a11londo	je43kuriatari	12
a11londo	je45nata	12
a11londo	l11pende	24
a11londo	l31alubakasai	17
a11londo	m11pimbwe	15
a11londo	m12lungwa	11
a11londo	m13fipa	14
a11londo	m14rungu	14
a11londo	m15mambwe	13
a11londo	m21ndali	15
a11londo	m21wanda	13
a11londo	m22namwanga	12
a11londo	m23nyiha	11
a11londo	m24malila	10
a11londo	m25safwa	11
a11londo	m28lambya	15
a11londo	m31nyakyusa	13
a11londo	n11manda	12
a11londo	n12ngoni	9
a11londo	n13matengo	7
a11londo	n14mpoto	10
a11londo	n31chewa	21
a11londo	p11ndengeleko	12
a11londo	p12rufiji	14
a11londo	p13matumbi	14
a11londo	p14ngindo	10
a11londo	p15mbunga	12
a11londo	p21yao	12
a11londo	p22mwera	11
a11londo	p23simakonde	9
a11londo	p25mabia	7
a11londo	p31emakhua	12
a11londo	s11shona	18
a11londo	s21venda	14
a11londo	s41xhosa	13
a11londo	s42zulu	17
a11londo	s44ndebele	14
a11londo	s53tsonga	14
a121mbonge	a122bakundu	73
a121mbonge	a141lefo	45
a121mbonge	a151nkongho	25
a121mbonge	a15ambuu	31
a121mbonge	a15bmiengenwmanenguba	27
a121mbonge	a15cakossi	32
a121mbonge	a15celungcentralmanenguba	33
a121mbonge	a15cmkaa	37
a121mbonge	a24duala	45
a121mbonge	a43abasaa	20
a121mbonge	a622nugunu	14
a121mbonge	a62anukalonge	15
a121mbonge	a63mangisa	24
a121mbonge	a71eton	26
a121mbonge	a72aewondo	23
a121mbonge	a75afangbitam	25
a121mbonge	a75afangminvoul	29
a121mbonge	a803shiwa	12
a121mbonge	a832bekol	18
a121mbonge	a841badwe	23
a121mbonge	a84njem	24
a121mbonge	a85bbekwilmv	18
a121mbonge	a86cmpiemo	21
a121mbonge	a91kwakum	20
a121mbonge	b11ampongwe	16
a121mbonge	b11borungu	22
a121mbonge	b11cgalwa	17
a121mbonge	b11ddyumba	16
a121mbonge	b11fenenga	20
a121mbonge	b201ndasa	22
a121mbonge	b204ndambomoli	23
a121mbonge	b21seki	23
a121mbonge	b22akele	20
a121mbonge	b24wumbvu	22
a121mbonge	b251shake	24
a121mbonge	b25kota	23
a121mbonge	b301viya	28
a121mbonge	b302himba	24
a121mbonge	b304pinzi	22
a121mbonge	b305vove	25
a121mbonge	b31tsogo	32
a121mbonge	b32kande	22
a121mbonge	b42sangumi	25
a121mbonge	b43punu	25
a121mbonge	b44lumbu	20
a121mbonge	b501wanzimo	25
a121mbonge	b51dumala	23
a121mbonge	b52nzebi	24
a121mbonge	b53tsaangipoungi	21
a121mbonge	b601lempini	16
a121mbonge	b602kaninginord	19
a121mbonge	b602kaningisud	17
a121mbonge	b62mbaama	14
a121mbonge	b63ndumu	16
a121mbonge	b701atsitsege	16
a121mbonge	b71atekedj	12
a121mbonge	b71atekeos	14
a121mbonge	b865nzadi	20
a121mbonge	c104aka	21
a121mbonge	c141bonyala	20
a121mbonge	c21ngare	20
a121mbonge	c22akwa	22
a121mbonge	c24koyo	19
a121mbonge	c25abunji	23
a121mbonge	c25bolee	22
a121mbonge	c25condinga	21
a121mbonge	c25eeboyi	21
a121mbonge	c32bobangi	19
a121mbonge	c61mongo	20
a121mbonge	d32bira	16
a121mbonge	e46sonjo	18
a121mbonge	e51kikuyu	20
a121mbonge	e52embu	18
a121mbonge	e53imenti	17
a121mbonge	e53meru	13
a121mbonge	e53meruimenti	16
a121mbonge	e53merutig	16
a121mbonge	e53tigania	17
a121mbonge	e541chuka	17
a121mbonge	e54tharaka	15
a121mbonge	e55kamba	11
a121mbonge	e55kambakitu	15
a121mbonge	e621bmachame	15
a121mbonge	e621csiha	13
a121mbonge	e621dkibosho	13
a121mbonge	e622cvunjo	17
a121mbonge	e623akiseri	19
a121mbonge	e623mkuu	18
a121mbonge	e65gweno	16
a121mbonge	e701elwana	14
a121mbonge	e71aupperpokomo	16
a121mbonge	e72agiryama	16
a121mbonge	e73digo	16
a121mbonge	e74adawida	14
a121mbonge	f22nyamwezi	16
a121mbonge	f23sumbwa	16
a121mbonge	f24kimbu	16
a121mbonge	f25bungu	12
a121mbonge	f31nyiramba	20
a121mbonge	f32nyaturucha	17
a121mbonge	f32nyaturuwil	14
a121mbonge	f33langi	15
a121mbonge	g11gogo	15
a121mbonge	g12kagulu	14
a121mbonge	g23sambaa	13
a121mbonge	g24bondei	12
a121mbonge	g31zigua	16
a121mbonge	g32doe	13
a121mbonge	g32kwere	11
a121mbonge	g33zaramo	12
a121mbonge	g34nguungulu	14
a121mbonge	g36kami	10
a121mbonge	g37kutu	15
a121mbonge	g39saghala	19
a121mbonge	g401mwani	16
a121mbonge	g41bajuni	14
a121mbonge	g42aamu	18
a121mbonge	g42dunguja	12
a121mbonge	g42swahili	14
a121mbonge	g44angazija	19
a121mbonge	g44bndzwani	15
a121mbonge	g52ndamba	11
a121mbonge	g61sangu	10
a121mbonge	g62hehe	9
a121mbonge	g63bena	9
a121mbonge	g64pangwa	13
a121mbonge	g65kinga	9
a121mbonge	g66wanji	14
a121mbonge	h11beembe	24
a121mbonge	h16kikongo	20
a121mbonge	h31yaka	17
a121mbonge	jd62rundi	12
a121mbonge	jd64shubi	10
a121mbonge	jd65hangaza	13
a121mbonge	jd66kiha	12
a121mbonge	jd67kivinza	13
a121mbonge	je11runyoro	13
a121mbonge	je12rutooro	13
a121mbonge	je13runyankore	14
a121mbonge	je14rukiga	16
a121mbonge	je16lusoga	12
a121mbonge	je17gwere	10
a121mbonge	je21runyambo	14
a121mbonge	je22haya	15
a121mbonge	je23zinza	13
a121mbonge	je24kerebe	9
a121mbonge	je25jita	12
a121mbonge	je25kilegi	12
a121mbonge	je25mkwaya	11
a121mbonge	je31lumasaaba	12
a121mbonge	je32luyia	13
a121mbonge	je34samialugwe	12
a121mbonge	je401ngoreme	14
a121mbonge	je402ikizu	15
a121mbonge	je403suba	11
a121mbonge	je404shasi	12
a121mbonge	je41maragoli	12
a121mbonge	je42gusii	12
a121mbonge	je43kuria	13
a121mbonge	je43kuriamago	12
a121mbonge	je43kuriatari	10
a121mbonge	je45nata	10
a121mbonge	l11pende	20
a121mbonge	l31alubakasai	14
a121mbonge	m11pimbwe	13
a121mbonge	m12lungwa	10
a121mbonge	m13fipa	12
a121mbonge	m14rungu	16
a121mbonge	m15mambwe	13
a121mbonge	m21ndali	16
a121mbonge	m21wanda	14
a121mbonge	m22namwanga	13
a121mbonge	m23nyiha	12
a121mbonge	m24malila	12
a121mbonge	m25safwa	12
a121mbonge	m28lambya	17
a121mbonge	m31nyakyusa	13
a121mbonge	n11manda	12
a121mbonge	n12ngoni	11
a121mbonge	n13matengo	8
a121mbonge	n14mpoto	10
a121mbonge	n31chewa	22
a121mbonge	p11ndengeleko	14
a121mbonge	p12rufiji	16
a121mbonge	p13matumbi	14
a121mbonge	p14ngindo	11
a121mbonge	p15mbunga	12
a121mbonge	p21yao	11
a121mbonge	p22mwera	12
a121mbonge	p23simakonde	12
a121mbonge	p25mabia	9
a121mbonge	p31emakhua	12
a121mbonge	s11shona	18
a121mbonge	s21venda	14
a121mbonge	s41xhosa	13
a121mbonge	s42zulu	15
a121mbonge	s44ndebele	14
a121mbonge	s53tsonga	11
a122bakundu	a141lefo	43
a122bakundu	a151nkongho	27
a122bakundu	a15ambuu	37
a122bakundu	a15bmiengenwmanenguba	26
a122bakundu	a15cakossi	38
a122bakundu	a15celungcentralmanenguba	35
a122bakundu	a15cmkaa	40
a122bakundu	a24duala	39
a122bakundu	a43abasaa	20
a122bakundu	a622nugunu	15
a122bakundu	a62anukalonge	14
a122bakundu	a63mangisa	25
a122bakundu	a71eton	29
a122bakundu	a72aewondo	21
a122bakundu	a75afangbitam	25
a122bakundu	a75afangminvoul	29
a122bakundu	a803shiwa	14
a122bakundu	a832bekol	19
a122bakundu	a841badwe	21
a122bakundu	a84njem	22
a122bakundu	a85bbekwilmv	22
a122bakundu	a86cmpiemo	24
a122bakundu	a91kwakum	21
a122bakundu	b11ampongwe	16
a122bakundu	b11borungu	21
a122bakundu	b11cgalwa	16
a122bakundu	b11ddyumba	16
a122bakundu	b11fenenga	20
a122bakundu	b201ndasa	24
a122bakundu	b204ndambomoli	23
a122bakundu	b21seki	26
a122bakundu	b22akele	19
a122bakundu	b24wumbvu	23
a122bakundu	b251shake	24
a122bakundu	b25kota	25
a122bakundu	b301viya	31
a122bakundu	b302himba	20
a122bakundu	b304pinzi	19
a122bakundu	b305vove	25
a122bakundu	b31tsogo	32
a122bakundu	b32kande	18
a122bakundu	b42sangumi	25
a122bakundu	b43punu	23
a122bakundu	b44lumbu	19
a122bakundu	b501wanzimo	28
a122bakundu	b51dumala	26
a122bakundu	b52nzebi	25
a122bakundu	b53tsaangipoungi	23
a122bakundu	b601lempini	19
a122bakundu	b602kaninginord	22
a122bakundu	b602kaningisud	23
a122bakundu	b62mbaama	18
a122bakundu	b63ndumu	20
a122bakundu	b701atsitsege	19
a122bakundu	b71atekedj	15
a122bakundu	b71atekeos	17
a122bakundu	b865nzadi	24
a122bakundu	c104aka	24
a122bakundu	c141bonyala	24
a122bakundu	c21ngare	26
a122bakundu	c22akwa	25
a122bakundu	c24koyo	24
a122bakundu	c25abunji	28
a122bakundu	c25bolee	26
a122bakundu	c25condinga	26
a122bakundu	c25eeboyi	26
a122bakundu	c32bobangi	20
a122bakundu	c61mongo	20
a122bakundu	d32bira	20
a122bakundu	e46sonjo	20
a122bakundu	e51kikuyu	21
a122bakundu	e52embu	19
a122bakundu	e53imenti	17
a122bakundu	e53meru	14
a122bakundu	e53meruimenti	15
a122bakundu	e53merutig	16
a122bakundu	e53tigania	17
a122bakundu	e541chuka	16
a122bakundu	e54tharaka	14
a122bakundu	e55kamba	11
a122bakundu	e55kambakitu	15
a122bakundu	e621bmachame	15
a122bakundu	e621csiha	13
a122bakundu	e621dkibosho	12
a122bakundu	e622cvunjo	16
a122bakundu	e623akiseri	20
a122bakundu	e623mkuu	18
a122bakundu	e65gweno	17
a122bakundu	e701elwana	15
a122bakundu	e71aupperpokomo	19
a122bakundu	e72agiryama	19
a122bakundu	e73digo	19
a122bakundu	e74adawida	16
a122bakundu	f22nyamwezi	19
a122bakundu	f23sumbwa	18
a122bakundu	f24kimbu	18
a122bakundu	f25bungu	12
a122bakundu	f31nyiramba	19
a122bakundu	f32nyaturucha	19
a122bakundu	f32nyaturuwil	16
a122bakundu	f33langi	18
a122bakundu	g11gogo	16
a122bakundu	g12kagulu	16
a122bakundu	g23sambaa	13
a122bakundu	g24bondei	12
a122bakundu	g31zigua	16
a122bakundu	g32doe	15
a122bakundu	g32kwere	13
a122bakundu	g33zaramo	14
a122bakundu	g34nguungulu	16
a122bakundu	g36kami	12
a122bakundu	g37kutu	15
a122bakundu	g39saghala	21
a122bakundu	g401mwani	18
a122bakundu	g41bajuni	16
a122bakundu	g42aamu	19
a122bakundu	g42dunguja	15
a122bakundu	g42swahili	17
a122bakundu	g44angazija	18
a122bakundu	g44bndzwani	18
a122bakundu	g52ndamba	14
a122bakundu	g61sangu	9
a122bakundu	g62hehe	11
a122bakundu	g63bena	9
a122bakundu	g64pangwa	14
a122bakundu	g65kinga	9
a122bakundu	g66wanji	14
a122bakundu	h11beembe	23
a122bakundu	h16kikongo	21
a122bakundu	h31yaka	16
a122bakundu	jd62rundi	14
a122bakundu	jd64shubi	12
a122bakundu	jd65hangaza	13
a122bakundu	jd66kiha	14
a122bakundu	jd67kivinza	14
a122bakundu	je11runyoro	16
a122bakundu	je12rutooro	15
a122bakundu	je13runyankore	15
a122bakundu	je14rukiga	17
a122bakundu	je16lusoga	15
a122bakundu	je17gwere	11
a122bakundu	je21runyambo	16
a122bakundu	je22haya	18
a122bakundu	je23zinza	14
a122bakundu	je24kerebe	11
a122bakundu	je25jita	15
a122bakundu	je25kilegi	14
a122bakundu	je25mkwaya	14
a122bakundu	je31lumasaaba	13
a122bakundu	je32luyia	14
a122bakundu	je34samialugwe	13
a122bakundu	je401ngoreme	16
a122bakundu	je402ikizu	16
a122bakundu	je403suba	13
a122bakundu	je404shasi	13
a122bakundu	je41maragoli	12
a122bakundu	je42gusii	14
a122bakundu	je43kuria	14
a122bakundu	je43kuriamago	14
a122bakundu	je43kuriatari	12
a122bakundu	je45nata	11
a122bakundu	l11pende	21
a122bakundu	l31alubakasai	14
a122bakundu	m11pimbwe	15
a122bakundu	m12lungwa	12
a122bakundu	m13fipa	14
a122bakundu	m14rungu	15
a122bakundu	m15mambwe	14
a122bakundu	m21ndali	15
a122bakundu	m21wanda	15
a122bakundu	m22namwanga	14
a122bakundu	m23nyiha	11
a122bakundu	m24malila	12
a122bakundu	m25safwa	12
a122bakundu	m28lambya	17
a122bakundu	m31nyakyusa	15
a122bakundu	n11manda	13
a122bakundu	n12ngoni	12
a122bakundu	n13matengo	10
a122bakundu	n14mpoto	9
a122bakundu	n31chewa	21
a122bakundu	p11ndengeleko	17
a122bakundu	p12rufiji	17
a122bakundu	p13matumbi	16
a122bakundu	p14ngindo	14
a122bakundu	p15mbunga	15
a122bakundu	p21yao	13
a122bakundu	p22mwera	13
a122bakundu	p23simakonde	12
a122bakundu	p25mabia	10
a122bakundu	p31emakhua	14
a122bakundu	s11shona	20
a122bakundu	s21venda	15
a122bakundu	s41xhosa	14
a122bakundu	s42zulu	16
a122bakundu	s44ndebele	15
a122bakundu	s53tsonga	14
a141lefo	a151nkongho	38
a141lefo	a15ambuu	51
a141lefo	a15bmiengenwmanenguba	43
a141lefo	a15cakossi	51
a141lefo	a15celungcentralmanenguba	56
a141lefo	a15cmkaa	57
a141lefo	a24duala	42
a141lefo	a43abasaa	21
a141lefo	a622nugunu	13
a141lefo	a62anukalonge	11
a141lefo	a63mangisa	28
a141lefo	a71eton	29
a141lefo	a72aewondo	25
a141lefo	a75afangbitam	29
a141lefo	a75afangminvoul	31
a141lefo	a803shiwa	17
a141lefo	a832bekol	24
a141lefo	a841badwe	25
a141lefo	a84njem	27
a141lefo	a85bbekwilmv	23
a141lefo	a86cmpiemo	24
a141lefo	a91kwakum	21
a141lefo	b11ampongwe	16
a141lefo	b11borungu	21
a141lefo	b11cgalwa	17
a141lefo	b11ddyumba	15
a141lefo	b11fenenga	18
a141lefo	b201ndasa	19
a141lefo	b204ndambomoli	20
a141lefo	b21seki	29
a141lefo	b22akele	24
a141lefo	b24wumbvu	20
a141lefo	b251shake	21
a141lefo	b25kota	21
a141lefo	b301viya	19
a141lefo	b302himba	13
a141lefo	b304pinzi	15
a141lefo	b305vove	12
a141lefo	b31tsogo	19
a141lefo	b32kande	16
a141lefo	b42sangumi	16
a141lefo	b43punu	11
a141lefo	b44lumbu	13
a141lefo	b501wanzimo	18
a141lefo	b51dumala	15
a141lefo	b52nzebi	18
a141lefo	b53tsaangipoungi	18
a141lefo	b601lempini	12
a141lefo	b602kaninginord	14
a141lefo	b602kaningisud	13
a141lefo	b62mbaama	14
a141lefo	b63ndumu	13
a141lefo	b701atsitsege	13
a141lefo	b71atekedj	13
a141lefo	b71atekeos	14
a141lefo	b865nzadi	24
a141lefo	c104aka	20
a141lefo	c141bonyala	18
a141lefo	c21ngare	21
a141lefo	c22akwa	20
a141lefo	c24koyo	21
a141lefo	c25abunji	21
a141lefo	c25bolee	21
a141lefo	c25condinga	21
a141lefo	c25eeboyi	22
a141lefo	c32bobangi	17
a141lefo	c61mongo	20
a141lefo	d32bira	18
a141lefo	e46sonjo	15
a141lefo	e51kikuyu	16
a141lefo	e52embu	17
a141lefo	e53imenti	14
a141lefo	e53meru	9
a141lefo	e53meruimenti	12
a141lefo	e53merutig	13
a141lefo	e53tigania	15
a141lefo	e541chuka	16
a141lefo	e54tharaka	13
a141lefo	e55kamba	11
a141lefo	e55kambakitu	13
a141lefo	e621bmachame	11
a141lefo	e621csiha	8
a141lefo	e621dkibosho	11
a141lefo	e622cvunjo	12
a141lefo	e623akiseri	12
a141lefo	e623mkuu	14
a141lefo	e65gweno	12
a141lefo	e701elwana	13
a141lefo	e71aupperpokomo	17
a141lefo	e72agiryama	15
a141lefo	e73digo	14
a141lefo	e74adawida	13
a141lefo	f22nyamwezi	17
a141lefo	f23sumbwa	14
a141lefo	f24kimbu	14
a141lefo	f25bungu	10
a141lefo	f31nyiramba	17
a141lefo	f32nyaturucha	15
a141lefo	f32nyaturuwil	11
a141lefo	f33langi	11
a141lefo	g11gogo	14
a141lefo	g12kagulu	11
a141lefo	g23sambaa	9
a141lefo	g24bondei	9
a141lefo	g31zigua	13
a141lefo	g32doe	10
a141lefo	g32kwere	8
a141lefo	g33zaramo	9
a141lefo	g34nguungulu	12
a141lefo	g36kami	6
a141lefo	g37kutu	9
a141lefo	g39saghala	17
a141lefo	g401mwani	14
a141lefo	g41bajuni	17
a141lefo	g42aamu	16
a141lefo	g42dunguja	13
a141lefo	g42swahili	14
a141lefo	g44angazija	17
a141lefo	g44bndzwani	14
a141lefo	g52ndamba	12
a141lefo	g61sangu	11
a141lefo	g62hehe	10
a141lefo	g63bena	7
a141lefo	g64pangwa	10
a141lefo	g65kinga	7
a141lefo	g66wanji	12
a141lefo	h11beembe	18
a141lefo	h16kikongo	18
a141lefo	h31yaka	15
a141lefo	jd62rundi	11
a141lefo	jd64shubi	8
a141lefo	jd65hangaza	10
a141lefo	jd66kiha	10
a141lefo	jd67kivinza	12
a141lefo	je11runyoro	11
a141lefo	je12rutooro	12
a141lefo	je13runyankore	11
a141lefo	je14rukiga	12
a141lefo	je16lusoga	12
a141lefo	je17gwere	9
a141lefo	je21runyambo	14
a141lefo	je22haya	13
a141lefo	je23zinza	9
a141lefo	je24kerebe	8
a141lefo	je25jita	12
a141lefo	je25kilegi	11
a141lefo	je25mkwaya	11
a141lefo	je31lumasaaba	11
a141lefo	je32luyia	9
a141lefo	je34samialugwe	14
a141lefo	je401ngoreme	11
a141lefo	je402ikizu	12
a141lefo	je403suba	9
a141lefo	je404shasi	11
a141lefo	je41maragoli	11
a141lefo	je42gusii	9
a141lefo	je43kuria	12
a141lefo	je43kuriamago	11
a141lefo	je43kuriatari	10
a141lefo	je45nata	8
a141lefo	l11pende	14
a141lefo	l31alubakasai	9
a141lefo	m11pimbwe	12
a141lefo	m12lungwa	9
a141lefo	m13fipa	9
a141lefo	m14rungu	13
a141lefo	m15mambwe	9
a141lefo	m21ndali	13
a141lefo	m21wanda	12
a141lefo	m22namwanga	11
a141lefo	m23nyiha	12
a141lefo	m24malila	14
a141lefo	m25safwa	14
a141lefo	m28lambya	13
a141lefo	m31nyakyusa	12
a141lefo	n11manda	11
a141lefo	n12ngoni	10
a141lefo	n13matengo	9
a141lefo	n14mpoto	9
a141lefo	n31chewa	16
a141lefo	p11ndengeleko	15
a141lefo	p12rufiji	16
a141lefo	p13matumbi	14
a141lefo	p14ngindo	12
a141lefo	p15mbunga	13
a141lefo	p21yao	9
a141lefo	p22mwera	12
a141lefo	p23simakonde	11
a141lefo	p25mabia	8
a141lefo	p31emakhua	11
a141lefo	s11shona	15
a141lefo	s21venda	15
a141lefo	s41xhosa	11
a141lefo	s42zulu	11
a141lefo	s44ndebele	12
a141lefo	s53tsonga	13
a151nkongho	a15ambuu	43
a151nkongho	a15bmiengenwmanenguba	34
a151nkongho	a15cakossi	41
a151nkongho	a15celungcentralmanenguba	41
a151nkongho	a15cmkaa	37
a151nkongho	a24duala	25
a151nkongho	a43abasaa	19
a151nkongho	a622nugunu	15
a151nkongho	a62anukalonge	12
a151nkongho	a63mangisa	20
a151nkongho	a71eton	18
a151nkongho	a72aewondo	16
a151nkongho	a75afangbitam	16
a151nkongho	a75afangminvoul	21
a151nkongho	a803shiwa	16
a151nkongho	a832bekol	13
a151nkongho	a841badwe	14
a151nkongho	a84njem	18
a151nkongho	a85bbekwilmv	12
a151nkongho	a86cmpiemo	21
a151nkongho	a91kwakum	15
a151nkongho	b11ampongwe	15
a151nkongho	b11borungu	14
a151nkongho	b11cgalwa	16
a151nkongho	b11ddyumba	15
a151nkongho	b11fenenga	17
a151nkongho	b201ndasa	17
a151nkongho	b204ndambomoli	15
a151nkongho	b21seki	21
a151nkongho	b22akele	20
a151nkongho	b24wumbvu	18
a151nkongho	b251shake	15
a151nkongho	b25kota	17
a151nkongho	b301viya	21
a151nkongho	b302himba	15
a151nkongho	b304pinzi	16
a151nkongho	b305vove	21
a151nkongho	b31tsogo	22
a151nkongho	b32kande	18
a151nkongho	b42sangumi	18
a151nkongho	b43punu	16
a151nkongho	b44lumbu	13
a151nkongho	b501wanzimo	17
a151nkongho	b51dumala	17
a151nkongho	b52nzebi	15
a151nkongho	b53tsaangipoungi	16
a151nkongho	b601lempini	14
a151nkongho	b602kaninginord	14
a151nkongho	b602kaningisud	17
a151nkongho	b62mbaama	12
a151nkongho	b63ndumu	16
a151nkongho	b701atsitsege	15
a151nkongho	b71atekedj	15
a151nkongho	b71atekeos	14
a151nkongho	b865nzadi	19
a151nkongho	c104aka	16
a151nkongho	c141bonyala	19
a151nkongho	c21ngare	21
a151nkongho	c22akwa	21
a151nkongho	c24koyo	20
a151nkongho	c25abunji	20
a151nkongho	c25bolee	18
a151nkongho	c25condinga	17
a151nkongho	c25eeboyi	20
a151nkongho	c32bobangi	16
a151nkongho	c61mongo	10
a151nkongho	d32bira	17
a151nkongho	e46sonjo	10
a151nkongho	e51kikuyu	12
a151nkongho	e52embu	12
a151nkongho	e53imenti	9
a151nkongho	e53meru	5
a151nkongho	e53meruimenti	9
a151nkongho	e53merutig	8
a151nkongho	e53tigania	8
a151nkongho	e541chuka	10
a151nkongho	e54tharaka	9
a151nkongho	e55kamba	11
a151nkongho	e55kambakitu	14
a151nkongho	e621bmachame	8
a151nkongho	e621csiha	10
a151nkongho	e621dkibosho	11
a151nkongho	e622cvunjo	10
a151nkongho	e623akiseri	9
a151nkongho	e623mkuu	11
a151nkongho	e65gweno	7
a151nkongho	e701elwana	11
a151nkongho	e71aupperpokomo	13
a151nkongho	e72agiryama	14
a151nkongho	e73digo	11
a151nkongho	e74adawida	12
a151nkongho	f22nyamwezi	12
a151nkongho	f23sumbwa	12
a151nkongho	f24kimbu	9
a151nkongho	f25bungu	9
a151nkongho	f31nyiramba	16
a151nkongho	f32nyaturucha	9
a151nkongho	f32nyaturuwil	8
a151nkongho	f33langi	9
a151nkongho	g11gogo	10
a151nkongho	g12kagulu	6
a151nkongho	g23sambaa	7
a151nkongho	g24bondei	9
a151nkongho	g31zigua	11
a151nkongho	g32doe	10
a151nkongho	g32kwere	8
a151nkongho	g33zaramo	9
a151nkongho	g34nguungulu	13
a151nkongho	g36kami	6
a151nkongho	g37kutu	10
a151nkongho	g39saghala	14
a151nkongho	g401mwani	12
a151nkongho	g41bajuni	15
a151nkongho	g42aamu	16
a151nkongho	g42dunguja	13
a151nkongho	g42swahili	12
a151nkongho	g44angazija	11
a151nkongho	g44bndzwani	10
a151nkongho	g52ndamba	8
a151nkongho	g61sangu	7
a151nkongho	g62hehe	7
a151nkongho	g63bena	6
a151nkongho	g64pangwa	7
a151nkongho	g65kinga	8
a151nkongho	g66wanji	12
a151nkongho	h11beembe	19
a151nkongho	h16kikongo	15
a151nkongho	h31yaka	8
a151nkongho	jd62rundi	12
a151nkongho	jd64shubi	8
a151nkongho	jd65hangaza	9
a151nkongho	jd66kiha	9
